category,dataset,dataset_exp_name,csv_dataset,seed,model,model_label,accuracy,chance_level,source_csv
Type-VI,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn,0,eegmamba,EEGMamba,0.2788303598,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn,0,bendr,BENDR,0.2529979722,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,RestCog,RestCog_wsn,RestCog_wsn,0,brainomni,BrainOmni,0.3510925926,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,RestCog,RestCog_wsn,RestCog_wsn,0,labram,LaBraM,0.3528703704,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,RestCog,RestCog_wsn,RestCog_wsn,0,biot,BIOT,0.3688148148,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,RestCog,RestCog_wsn,RestCog_wsn,0,femba,FEMBA,0.3409444444,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,RestCog,RestCog_wsn,RestCog_wsn,0,neurolm,NeuroLM,0.3382037037,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,RestCog,RestCog_wsn,RestCog_wsn,0,cbramod,CBraMod,0.2597777778,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,RestCog,RestCog_wsn,RestCog_wsn,0,neurogpt,NeuroGPT,0.2804259259,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,RestCog,RestCog_wsn,RestCog_wsn,0,reve,REVE,0.2334259259,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,RestCog,RestCog_wsn,RestCog_wsn,0,eegmamba,EEGMamba,0.2352962963,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,RestCog,RestCog_wsn,RestCog_wsn,0,bendr,BENDR,0.2008518519,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED,SEED,SEED,0,brainomni,BrainOmni,0.4917306338,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED,SEED,SEED,0,labram,LaBraM,0.5042470355,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED,SEED,SEED,0,biot,BIOT,0.4228337105,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED,SEED,SEED,0,femba,FEMBA,0.4086930431,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED,SEED,SEED,0,neurolm,NeuroLM,0.5224365279,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED,SEED,SEED,0,cbramod,CBraMod,0.5142274363,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED,SEED,SEED,0,neurogpt,NeuroGPT,0.4654174938,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED,SEED,SEED,0,reve,REVE,0.3783623744,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED,SEED,SEED,0,eegmamba,EEGMamba,0.474609027,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED,SEED,SEED,0,bendr,BENDR,0.35170663,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_IV,SEEDIV,SEEDIV,0,brainomni,BrainOmni,0.3162829508,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_IV,SEEDIV,SEEDIV,0,labram,LaBraM,0.3029615686,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_IV,SEEDIV,SEEDIV,0,biot,BIOT,0.2269490667,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_IV,SEEDIV,SEEDIV,0,femba,FEMBA,0.3066076298,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_IV,SEEDIV,SEEDIV,0,neurolm,NeuroLM,0.3262740327,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_IV,SEEDIV,SEEDIV,0,cbramod,CBraMod,0.3114143329,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_IV,SEEDIV,SEEDIV,0,neurogpt,NeuroGPT,0.2834805624,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_IV,SEEDIV,SEEDIV,0,reve,REVE,0.2477954777,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_IV,SEEDIV,SEEDIV,0,eegmamba,EEGMamba,0.282056741,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_IV,SEEDIV,SEEDIV,0,bendr,BENDR,0.254845186,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_FRA,SEED_FRA_wsn,SEED_FRA,0,brainomni,BrainOmni,0.4167914247,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_FRA,SEED_FRA_wsn,SEED_FRA,0,labram,LaBraM,0.3722677405,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_FRA,SEED_FRA_wsn,SEED_FRA,0,biot,BIOT,0.3862316358,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_FRA,SEED_FRA_wsn,SEED_FRA,0,femba,FEMBA,0.4135041747,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_FRA,SEED_FRA_wsn,SEED_FRA,0,neurolm,NeuroLM,0.338657325,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_FRA,SEED_FRA_wsn,SEED_FRA,0,cbramod,CBraMod,0.4459649294,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_FRA,SEED_FRA_wsn,SEED_FRA,0,neurogpt,NeuroGPT,0.359375465,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_FRA,SEED_FRA_wsn,SEED_FRA,0,reve,REVE,0.3542266979,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_FRA,SEED_FRA_wsn,SEED_FRA,0,eegmamba,EEGMamba,0.4118724665,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_FRA,SEED_FRA_wsn,SEED_FRA,0,bendr,BENDR,0.3333333333,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_V,SEED_V,SEED_V,0,brainomni,BrainOmni,0.2344782468,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_V,SEED_V,SEED_V,0,labram,LaBraM,0.233371317,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_V,SEED_V,SEED_V,0,biot,BIOT,0.2660772426,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_V,SEED_V,SEED_V,0,femba,FEMBA,0.2993982797,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_V,SEED_V,SEED_V,0,neurolm,NeuroLM,0.2166428075,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_V,SEED_V,SEED_V,0,cbramod,CBraMod,0.2076150541,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_V,SEED_V,SEED_V,0,neurogpt,NeuroGPT,0.2243561504,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_V,SEED_V,SEED_V,0,reve,REVE,0.2054496662,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_V,SEED_V,SEED_V,0,eegmamba,EEGMamba,0.2150337529,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_V,SEED_V,SEED_V,0,bendr,BENDR,0.2024866755,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VIG,SEED_VIG_wsn,SEED_VIG_wsn,0,brainomni,BrainOmni,0.4299486563,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VIG,SEED_VIG_wsn,SEED_VIG_wsn,0,labram,LaBraM,0.4164594936,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VIG,SEED_VIG_wsn,SEED_VIG_wsn,0,biot,BIOT,0.3333333333,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VIG,SEED_VIG_wsn,SEED_VIG_wsn,0,femba,FEMBA,0.5128044128,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VIG,SEED_VIG_wsn,SEED_VIG_wsn,0,neurolm,NeuroLM,0.4999649382,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VIG,SEED_VIG_wsn,SEED_VIG_wsn,0,cbramod,CBraMod,0.3929905886,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VIG,SEED_VIG_wsn,SEED_VIG_wsn,0,neurogpt,NeuroGPT,0.4656319516,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VIG,SEED_VIG_wsn,SEED_VIG_wsn,0,reve,REVE,0.3583060313,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VIG,SEED_VIG_wsn,SEED_VIG_wsn,0,eegmamba,EEGMamba,0.3780832874,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VIG,SEED_VIG_wsn,SEED_VIG_wsn,0,bendr,BENDR,0.3324316973,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VII,SEED_VII,SEED_VII,0,brainomni,BrainOmni,0.1871938553,0.14285714285714285,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VII,SEED_VII,SEED_VII,0,labram,LaBraM,0.1808372996,0.14285714285714285,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VII,SEED_VII,SEED_VII,0,biot,BIOT,0.1640932523,0.14285714285714285,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VII,SEED_VII,SEED_VII,0,femba,FEMBA,0.191874657,0.14285714285714285,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VII,SEED_VII,SEED_VII,0,neurolm,NeuroLM,0.1770376098,0.14285714285714285,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VII,SEED_VII,SEED_VII,0,cbramod,CBraMod,0.190614865,0.14285714285714285,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VII,SEED_VII,SEED_VII,0,neurogpt,NeuroGPT,0.1728714291,0.14285714285714285,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VII,SEED_VII,SEED_VII,0,reve,REVE,0.1520326143,0.14285714285714285,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VII,SEED_VII,SEED_VII,0,eegmamba,EEGMamba,0.1844676878,0.14285714285714285,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,SEED_VII,SEED_VII,SEED_VII,0,bendr,BENDR,0.1482606542,0.14285714285714285,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SHU_MI,SHU_MI,SHU_MI,0,brainomni,BrainOmni,0.5202260225,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SHU_MI,SHU_MI,SHU_MI,0,labram,LaBraM,0.5144788464,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SHU_MI,SHU_MI,SHU_MI,0,biot,BIOT,0.5076932705,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SHU_MI,SHU_MI,SHU_MI,0,femba,FEMBA,0.508221082,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SHU_MI,SHU_MI,SHU_MI,0,neurolm,NeuroLM,0.5025801093,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SHU_MI,SHU_MI,SHU_MI,0,cbramod,CBraMod,0.5166848332,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SHU_MI,SHU_MI,SHU_MI,0,neurogpt,NeuroGPT,0.5145500518,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SHU_MI,SHU_MI,SHU_MI,0,reve,REVE,0.5007890353,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SHU_MI,SHU_MI,SHU_MI,0,eegmamba,EEGMamba,0.4790943955,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SHU_MI,SHU_MI,SHU_MI,0,bendr,BENDR,0.4971536962,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SSVEP,SSVEP_wsn,SSVEP_wsn,0,brainomni,BrainOmni,0.0167708333,0.00625,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SSVEP,SSVEP_wsn,SSVEP_wsn,0,labram,LaBraM,0.0082291667,0.00625,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SSVEP,SSVEP_wsn,SSVEP_wsn,0,biot,BIOT,0.00625,0.00625,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SSVEP,SSVEP_wsn,SSVEP_wsn,0,femba,FEMBA,0.0052083333,0.00625,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SSVEP,SSVEP_wsn,SSVEP_wsn,0,neurolm,NeuroLM,0.0308333333,0.00625,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SSVEP,SSVEP_wsn,SSVEP_wsn,0,cbramod,CBraMod,0.0073958333,0.00625,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SSVEP,SSVEP_wsn,SSVEP_wsn,0,neurogpt,NeuroGPT,0.0060416667,0.00625,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SSVEP,SSVEP_wsn,SSVEP_wsn,0,reve,REVE,0.0067708333,0.00625,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SSVEP,SSVEP_wsn,SSVEP_wsn,0,eegmamba,EEGMamba,0.0103125,0.00625,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,SSVEP,SSVEP_wsn,SSVEP_wsn,0,bendr,BENDR,0.0136458333,0.00625,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,Siena_EEG,Siena_EEG,Siena_EEG,0,brainomni,BrainOmni,0.6406104774,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,Siena_EEG,Siena_EEG,Siena_EEG,0,labram,LaBraM,0.7242642703,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,Siena_EEG,Siena_EEG,Siena_EEG,0,biot,BIOT,0.6522737433,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,Siena_EEG,Siena_EEG,Siena_EEG,0,femba,FEMBA,0.5112056265,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,Siena_EEG,Siena_EEG,Siena_EEG,0,neurolm,NeuroLM,0.7737207607,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,Siena_EEG,Siena_EEG,Siena_EEG,0,cbramod,CBraMod,0.7993955775,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,Siena_EEG,Siena_EEG,Siena_EEG,0,neurogpt,NeuroGPT,0.4342905088,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,Siena_EEG,Siena_EEG,Siena_EEG,0,reve,REVE,0.5441166973,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,Siena_EEG,Siena_EEG,Siena_EEG,0,eegmamba,EEGMamba,0.7321505031,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,Siena_EEG,Siena_EEG,Siena_EEG,0,bendr,BENDR,0.6303823243,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,SleepEDF_full,SleepEDF_full,SleepEDF_full,0,brainomni,BrainOmni,0.6699254612,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,SleepEDF_full,SleepEDF_full,SleepEDF_full,0,labram,LaBraM,0.6901860154,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,SleepEDF_full,SleepEDF_full,SleepEDF_full,0,biot,BIOT,0.2,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,SleepEDF_full,SleepEDF_full,SleepEDF_full,0,femba,FEMBA,0.6227847678,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,SleepEDF_full,SleepEDF_full,SleepEDF_full,0,neurolm,NeuroLM,0.6961996384,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,SleepEDF_full,SleepEDF_full,SleepEDF_full,0,cbramod,CBraMod,0.5102699213,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,SleepEDF_full,SleepEDF_full,SleepEDF_full,0,neurogpt,NeuroGPT,0.6324307873,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,SleepEDF_full,SleepEDF_full,SleepEDF_full,0,reve,REVE,0.4379523696,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,SleepEDF_full,SleepEDF_full,SleepEDF_full,0,eegmamba,EEGMamba,0.5256664779,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,SleepEDF_full,SleepEDF_full,SleepEDF_full,0,bendr,BENDR,0.2183040918,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TDBRAIN,TDBRAIN,TDBRAIN,0,brainomni,BrainOmni,0.4086903173,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TDBRAIN,TDBRAIN,TDBRAIN,0,labram,LaBraM,0.3911326599,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TDBRAIN,TDBRAIN,TDBRAIN,0,biot,BIOT,0.3914605346,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TDBRAIN,TDBRAIN,TDBRAIN,0,femba,FEMBA,0.3993623709,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TDBRAIN,TDBRAIN,TDBRAIN,0,neurolm,NeuroLM,0.3875216834,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TDBRAIN,TDBRAIN,TDBRAIN,0,cbramod,CBraMod,0.3411323547,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TDBRAIN,TDBRAIN,TDBRAIN,0,neurogpt,NeuroGPT,0.383654312,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TDBRAIN,TDBRAIN,TDBRAIN,0,reve,REVE,0.3074353306,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TDBRAIN,TDBRAIN,TDBRAIN,0,eegmamba,EEGMamba,0.3232964272,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TDBRAIN,TDBRAIN,TDBRAIN,0,bendr,BENDR,0.2783985102,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUAB,TUAB,TUAB,0,brainomni,BrainOmni,0.7308094862,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUAB,TUAB,TUAB,0,labram,LaBraM,0.7405061852,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUAB,TUAB,TUAB,0,biot,BIOT,0.7864577894,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUAB,TUAB,TUAB,0,femba,FEMBA,0.7103901749,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUAB,TUAB,TUAB,0,neurolm,NeuroLM,0.7084226795,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUAB,TUAB,TUAB,0,cbramod,CBraMod,0.737741292,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUAB,TUAB,TUAB,0,neurogpt,NeuroGPT,0.6503756149,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUAB,TUAB,TUAB,0,reve,REVE,0.6388725262,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUAB,TUAB,TUAB,0,eegmamba,EEGMamba,0.6767340355,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUAB,TUAB,TUAB,0,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEP,TUEP,TUEP,0,brainomni,BrainOmni,0.5988083572,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,TUEP,TUEP,TUEP,0,labram,LaBraM,0.6271914919,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
