category,category_label,dataset,dataset_exp_name,result_dir,seed,model,model_label,accuracy,chance_level,summary_path
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,10,bendr,BENDR,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,10,biot,BIOT,0.02857142857142857,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,10,brainomni,BrainOmni,0.03660714285714285,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,10,cbramod,CBraMod,0.11517857142857144,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,10,eegmamba,EEGMamba,0.033035714285714286,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,10,femba,FEMBA,0.05,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,10,labram,LaBraM,0.02589285714285714,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,10,neurogpt,NeuroGPT,0.02321428571428571,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,10,neurolm,NeuroLM,0.026785714285714284,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,10,reve,REVE,0.03839285714285714,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,5,bendr,BENDR,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,5,biot,BIOT,0.03571428571428571,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,5,brainomni,BrainOmni,0.04285714285714286,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,5,cbramod,CBraMod,0.10982142857142856,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,5,eegmamba,EEGMamba,0.03482142857142857,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,5,femba,FEMBA,0.03482142857142857,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,5,labram,LaBraM,0.03571428571428571,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,5,neurogpt,NeuroGPT,0.03125000000000001,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,5,neurolm,NeuroLM,0.03571428571428571,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,BETA_SSVEP,BETA_SSVEP_wsn,BETA_SSVEP_cross_subject_linear_downsample,5,reve,REVE,0.03928571428571428,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BETA_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,42,bendr,BENDR,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,42,biot,BIOT,0.04444444444444444,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,42,brainomni,BrainOmni,0.06805555555555555,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,42,cbramod,CBraMod,0.37916666666666665,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,42,eegmamba,EEGMamba,0.04027777777777778,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,42,femba,FEMBA,0.05416666666666666,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,42,labram,LaBraM,0.03333333333333333,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,42,neurogpt,NeuroGPT,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,42,neurolm,NeuroLM,0.029166666666666667,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,42,reve,REVE,0.04583333333333334,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,10,bendr,BENDR,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,10,biot,BIOT,0.09027777777777778,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,10,brainomni,BrainOmni,0.10694444444444444,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,10,cbramod,CBraMod,0.5680555555555555,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,10,eegmamba,EEGMamba,0.026388888888888885,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,10,femba,FEMBA,0.05972222222222222,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,10,labram,LaBraM,0.03611111111111111,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,10,neurogpt,NeuroGPT,0.020833333333333336,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,10,neurolm,NeuroLM,0.034722222222222224,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,10,reve,REVE,0.061111111111111116,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,5,bendr,BENDR,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,5,biot,BIOT,0.05972222222222222,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,5,brainomni,BrainOmni,0.058333333333333334,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,5,cbramod,CBraMod,0.32916666666666666,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,5,eegmamba,EEGMamba,0.03333333333333334,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,5,femba,FEMBA,0.03888888888888889,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,5,labram,LaBraM,0.029166666666666664,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,5,neurogpt,NeuroGPT,0.03333333333333334,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,5,neurolm,NeuroLM,0.03333333333333333,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,BenchmarkSSVEP,BenchmarkSSVEP,BenchmarkSSVEP_cross_subject_linear_downsample,5,reve,REVE,0.0625,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/BenchmarkSSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,42,bendr,BENDR,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,42,biot,BIOT,0.0265625,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,42,brainomni,BrainOmni,0.0546875,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,42,cbramod,CBraMod,0.071875,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,42,eegmamba,EEGMamba,0.034375,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,42,femba,FEMBA,0.03125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,42,labram,LaBraM,0.0296875,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,42,neurogpt,NeuroGPT,0.0296875,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,42,neurolm,NeuroLM,0.0203125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,42,reve,REVE,0.0390625,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,10,bendr,BENDR,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,10,biot,BIOT,0.028125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,10,brainomni,BrainOmni,0.0453125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,10,cbramod,CBraMod,0.0875,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,10,eegmamba,EEGMamba,0.034375,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,10,femba,FEMBA,0.0328125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,10,labram,LaBraM,0.0296875,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,10,neurogpt,NeuroGPT,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,10,neurolm,NeuroLM,0.03125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,10,reve,REVE,0.0375,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,5,bendr,BENDR,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,5,biot,BIOT,0.0140625,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,5,brainomni,BrainOmni,0.05,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,5,cbramod,CBraMod,0.078125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,5,eegmamba,EEGMamba,0.028125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,5,femba,FEMBA,0.025,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,5,labram,LaBraM,0.0234375,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,5,neurogpt,NeuroGPT,0.04375,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,5,neurolm,NeuroLM,0.028125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_cross_subject_linear_downsample,5,reve,REVE,0.028125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
