category,category_label,dataset,dataset_exp_name,result_dir,seed,model,model_label,accuracy,chance_level,summary_path
Type-VI,Motor & Interaction,BCIC2A,BCIC2A_wsn,BCIC2A_wsn_within_subject_linear_downsample,5,femba,FEMBA,0.3244938600652456,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/BCIC2A_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,BCIC2A,BCIC2A_wsn,BCIC2A_wsn_within_subject_linear_downsample,5,labram,LaBraM,0.27095757710001334,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/BCIC2A_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,BCIC2A,BCIC2A_wsn,BCIC2A_wsn_within_subject_linear_downsample,5,neurogpt,NeuroGPT,0.3029882055153267,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/BCIC2A_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,BCIC2A,BCIC2A_wsn,BCIC2A_wsn_within_subject_linear_downsample,5,neurolm,NeuroLM,0.2927755922842309,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/BCIC2A_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,BCIC2A,BCIC2A_wsn,BCIC2A_wsn_within_subject_linear_downsample,5,reve,REVE,0.2343422512552962,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/BCIC2A_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,42,bendr,BENDR,0.2800716075278402,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,42,biot,BIOT,0.2326626670943339,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,42,brainomni,BrainOmni,0.31398011049745544,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,42,cbramod,CBraMod,0.25287808807675166,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,42,eegmamba,EEGMamba,0.2541360863228251,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,42,femba,FEMBA,0.2294185179372466,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,42,labram,LaBraM,0.23732067530080972,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,42,neurogpt,NeuroGPT,0.2585241816353935,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,42,neurolm,NeuroLM,0.2818831466502475,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,42,reve,REVE,0.26235886660149466,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,10,bendr,BENDR,0.2754247892957802,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,10,biot,BIOT,0.2605010250036242,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,10,brainomni,BrainOmni,0.3707014207737237,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,10,cbramod,CBraMod,0.28322832588198715,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,10,eegmamba,EEGMamba,0.2675386557116738,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,10,femba,FEMBA,0.2785255258741176,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,10,labram,LaBraM,0.27485778397514893,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,10,neurogpt,NeuroGPT,0.28650566154381174,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,10,neurolm,NeuroLM,0.28572368136956705,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,10,reve,REVE,0.259171087218743,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,5,bendr,BENDR,0.27449222382298366,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,5,biot,BIOT,0.26127179992864596,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,5,brainomni,BrainOmni,0.3502866735675747,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,5,cbramod,CBraMod,0.22638715949595453,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,5,eegmamba,EEGMamba,0.2731030243334185,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,5,femba,FEMBA,0.26301625814991964,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,5,labram,LaBraM,0.29047980033003884,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,5,neurogpt,NeuroGPT,0.2866589988976027,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,5,neurolm,NeuroLM,0.28379220060030663,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn_within_subject_linear_downsample,5,reve,REVE,0.26379846541473184,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/Physionet_MI_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,42,bendr,BENDR,0.4930628853952558,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,42,biot,BIOT,0.5129541414365869,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,42,brainomni,BrainOmni,0.5447961224376423,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,42,cbramod,CBraMod,0.5162629853897005,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,42,eegmamba,EEGMamba,0.5259186989611688,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,42,femba,FEMBA,0.5232174601411033,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,42,labram,LaBraM,0.5022498750069441,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,42,neurogpt,NeuroGPT,0.5013054830287206,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,42,neurolm,NeuroLM,0.5155338592300428,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,42,reve,REVE,0.4840217210154991,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,10,bendr,BENDR,0.471404399323181,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,10,biot,BIOT,0.5226522842639594,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,10,brainomni,BrainOmni,0.5739847715736041,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,10,cbramod,CBraMod,0.5035815002820079,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,10,eegmamba,EEGMamba,0.5034968979131416,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,10,femba,FEMBA,0.5391215454032713,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,10,labram,LaBraM,0.5049562887760857,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,10,neurogpt,NeuroGPT,0.5108220530174845,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,10,neurolm,NeuroLM,0.5231246474901298,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,10,reve,REVE,0.47390016920473776,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,5,bendr,BENDR,0.5116373056994818,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,5,biot,BIOT,0.5264145077720208,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,5,brainomni,BrainOmni,0.5798721934369603,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,5,cbramod,CBraMod,0.5038618307426598,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,5,eegmamba,EEGMamba,0.4978894645941278,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,5,femba,FEMBA,0.5121416234887737,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,5,labram,LaBraM,0.4801727115716753,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,5,neurogpt,NeuroGPT,0.49090155440414507,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,5,neurolm,NeuroLM,0.5095198618307426,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,SHU_MI,SHU_MI,SHU_MI_within_subject_linear_downsample,5,reve,REVE,0.4917547495682211,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/SHU_MI_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,42,bendr,BENDR,0.027976190476190477,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,42,biot,BIOT,0.026914231601731602,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,42,brainomni,BrainOmni,0.05535308441558442,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,42,cbramod,CBraMod,0.034345238095238095,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,42,eegmamba,EEGMamba,0.03412698412698413,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,42,femba,FEMBA,0.036106428293928294,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,42,labram,LaBraM,0.02335813492063492,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,42,neurogpt,NeuroGPT,0.025555555555555554,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,42,neurolm,NeuroLM,0.033303571428571425,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,42,reve,REVE,0.030252976190476188,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,10,bendr,BENDR,0.01583333333333333,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,10,biot,BIOT,0.0291025641025641,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,10,brainomni,BrainOmni,0.06091353091353091,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,10,cbramod,CBraMod,0.025555555555555554,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,10,eegmamba,EEGMamba,0.03111111111111111,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,10,femba,FEMBA,0.026022727272727274,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,10,labram,LaBraM,0.02334911616161616,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,10,neurogpt,NeuroGPT,0.01125,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-VI,Motor & Interaction,DUAL_FREQ_SSVEP,DUAL_FREQ_SSVEP_wsn,DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample,10,neurolm,NeuroLM,0.03766802641802642,0.025,/benchmark-eeg/5.0_version/result_5/linear_downsample/DUAL_FREQ_SSVEP_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
